timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1583403856825,135,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,135,0,0
1583403856831,152,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,152,0,3
1583403856890,222,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,222,0,0
1583403856906,195,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,195,0,0
1583403856916,90,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,90,0,0
1583403856921,90,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,90,0,0
1583403856964,411,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,411,0,0
1583403856990,886,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,886,0,0
1583403856991,100,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,100,0,0
1583403857010,104,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,102,0,0
1583403857017,95,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,95,0,0
1583403857084,92,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,91,0,0
1583403857139,174,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,174,0,3
1583403857148,138,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,138,0,0
1583403857158,421,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,421,0,0
1583403857173,89,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,89,0,0
1583403857228,312,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,312,0,0
1583403857230,90,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,90,0,0
1583403857239,90,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,90,0,0
1583403857268,95,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,95,0,0
1583403857298,140,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,140,0,0
1583403857328,310,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,310,0,0
1583403857359,131,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,130,0,0
1583403857378,148,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,147,0,0
1583403857390,399,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,399,0,5
1583403857395,126,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,126,0,0
1583403857398,100,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,100,0,0
1583403857425,97,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,97,0,0
1583403857461,222,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,222,0,3
1583403857462,103,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,103,0,0
1583403857486,108,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,107,0,0
1583403857493,98,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,98,0,0
1583403857496,106,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,106,0,0
1583403857529,68,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,68,0,0
1583403857538,112,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,111,0,0
1583403857539,141,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,141,0,0
1583403857550,88,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,88,0,0
1583403857582,85,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,85,0,0
1583403857587,101,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,101,0,0
1583403857630,92,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,92,0,0
1583403857638,98,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,98,0,0
1583403857666,173,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,173,0,0
1583403857685,156,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,156,0,0
1583403857694,106,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,106,0,0
1583403857696,145,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,145,0,0
1583403857706,123,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,123,0,0
1583403857732,94,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,94,0,0
1583403857756,90,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,90,0,0
1583403857766,71,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,71,0,0
1583403857775,145,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,145,0,0
1583403857781,74,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,73,0,0
1583403857794,98,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,98,0,0
1583403857824,91,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,91,0,0
1583403857862,177,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,177,0,0
1583403857874,108,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,107,0,0
1583403857879,98,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,98,0,0
1583403857882,88,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,88,0,0
1583403857889,133,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,132,0,0
1583403857960,97,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,97,0,0
1583403857976,97,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,97,0,0
1583403857976,93,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,93,0,0
1583403857984,208,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,208,0,0
1583403858031,207,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,207,0,4
1583403858059,83,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,83,0,0
1583403858070,85,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,85,0,0
1583403858074,114,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,113,0,0
1583403858076,202,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,202,0,0
1583403858086,197,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,197,0,0
1583403858113,136,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,136,0,0
1583403858127,96,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,96,0,0
1583403858165,91,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,91,0,0
1583403858175,105,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,105,0,0
1583403858212,99,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,99,0,0
1583403858224,137,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,137,0,0
1583403858231,172,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,172,0,0
1583403858295,130,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,130,0,0
1583403858301,89,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,89,0,0
1583403858312,137,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,137,0,0
1583403858319,87,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,87,0,0
1583403858379,303,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,303,0,0
1583403858385,83,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,83,0,0
1583403858400,105,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,105,0,0
1583403858410,91,HTTP Get Costs Jim,200,OK,Thread Group 1-4,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,91,0,0
1583403858434,208,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,208,0,2
1583403858444,131,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,131,0,0
1583403858452,325,HTTP Get Costs Jim,200,OK,Thread Group 1-1,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,325,0,0
1583403858463,84,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,84,0,0
1583403858506,105,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,105,0,0
1583403858529,143,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,143,0,1
1583403858533,89,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,89,0,0
1583403858537,102,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,102,0,0
1583403858558,94,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,94,0,0
1583403858596,89,HTTP Get Costs Jim,200,OK,Thread Group 1-5,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,89,0,0
1583403858613,84,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,84,0,0
1583403858622,89,HTTP Get Costs Jim,200,OK,Thread Group 1-6,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,89,0,0
1583403858645,87,HTTP Get Costs Jim,200,OK,Thread Group 1-3,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,87,0,0
1583403858674,136,HTTP Get Costs Jim,200,OK,Thread Group 1-2,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,136,0,0
1583403858682,69,HTTP Get Costs Jim,200,OK,Thread Group 1-10,text,true,,6019,224,10,10,https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim?code=AzqeudVQyaOaYeBApQdKZD7vpLCzraZYR8TSc2U7iedgashwyVQsPQ==,69,0,0
