timestamp,id,name,url,success,resultCode,duration,performanceBucket,itemType,customDimensions,"operation_Name","operation_Id","operation_ParentId","client_Type","client_IP","client_CountryOrRegion","cloud_RoleName","cloud_RoleInstance",appId,appName
"2020-03-05T10:24:14.1561511Z",b25ccea412afaa41,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"27.7834","<250ms",request,"{""FunctionExecutionTimeMs"":""26.4737"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""ecc3aaf3-9c79-4c10-9f71-2948743d74b1"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,13abf5cdd5e2f34aaa281e8e18f4a5af,13abf5cdd5e2f34aaa281e8e18f4a5af,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.170511Z",fce59a0396bb2247,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"43.194500000000005","<250ms",request,"{""FunctionExecutionTimeMs"":""36.2684"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""94166743-1516-4c90-a9b4-a55f7b65864a"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,14216a92da753748a299b7dbaa0f5710,14216a92da753748a299b7dbaa0f5710,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.197041Z",aed16173331d7f4d,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"27.604300000000002","<250ms",request,"{""FunctionExecutionTimeMs"":""25.76"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""753676b4-6b61-46ca-922f-639cf66bdd8b"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,d1b44e7709688f418d02e099744f307d,d1b44e7709688f418d02e099744f307d,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.21935Z",660397bd8625a043,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"19.1734","<250ms",request,"{""FunctionExecutionTimeMs"":""17.6487"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""00deb8b9-ad26-4fb5-933f-6c7e69e2a5fe"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,8993aa9237e6c5458bb155a2d6455e93,8993aa9237e6c5458bb155a2d6455e93,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.2302035Z",8b0f0e8468738140,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"28.270100000000003","<250ms",request,"{""FunctionExecutionTimeMs"":""26.4483"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""b2a02d18-4c72-4de4-a238-cc7a207d43f7"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,b4d0d02140b4824a80c3757a6de40fe1,b4d0d02140b4824a80c3757a6de40fe1,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.2575135Z",8c84deb7597cac48,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"21.9576","<250ms",request,"{""FunctionExecutionTimeMs"":""20.4732"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""0b28016a-66b3-405f-8e46-fb3924a6d8eb"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,264c573275a1d840b262fe25ef69cffa,264c573275a1d840b262fe25ef69cffa,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.2688583Z",2e1d584fc515f649,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"25.503400000000003","<250ms",request,"{""FunctionExecutionTimeMs"":""23.6091"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""0dc6cb95-a51b-47be-8b65-00e359edb462"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,f4e3588c9cff8741a54f1b7423789b44,f4e3588c9cff8741a54f1b7423789b44,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.2864833Z",b8bbff75c3c92e45,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"23.9835","<250ms",request,"{""FunctionExecutionTimeMs"":""22.3952"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""4233d071-a958-4f96-8a36-4b924cd5bf0c"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,b2c056a8cc0c9c4db2a11b81afbeaba3,b2c056a8cc0c9c4db2a11b81afbeaba3,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.3111892Z",173fad7dbf8b9042,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"28.9231","<250ms",request,"{""FunctionExecutionTimeMs"":""26.9425"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""6c7c718d-288a-4488-949f-ce7717419894"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,46defb844148ac40a0106fb03499e24e,46defb844148ac40a0106fb03499e24e,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.3137062Z",3e4667a3aa1e9946,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"20.5883","<250ms",request,"{""FunctionExecutionTimeMs"":""19.048"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""94c96314-f360-456c-9083-b7999336f5d9"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,5f658b5681e49943837f7d9ed002963f,5f658b5681e49943837f7d9ed002963f,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.3670708Z",c5bc0e0502106b47,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"28.063100000000002","<250ms",request,"{""FunctionExecutionTimeMs"":""26.2963"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""cfbaf8e8-9ce9-4b1a-8cba-12fe61ffa381"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,d5619ae6b7843745bc346485cbfdf6fb,d5619ae6b7843745bc346485cbfdf6fb,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.3694728Z",d3504298801aad48,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"33.9022","<250ms",request,"{""FunctionExecutionTimeMs"":""26.6351"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""7616e043-6adf-4993-bc1f-fa87c56f5fe4"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,edee7b22af34cc4aa41d6b034e07c5f6,edee7b22af34cc4aa41d6b034e07c5f6,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.3958419Z",f8885ddd1edeb043,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"38.3568","<250ms",request,"{""FunctionExecutionTimeMs"":""30.7243"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""964b444d-f879-4f9c-8e3d-0be6d2e33ec3"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,b995bb4b6bb3f841993b70ff4521793a,b995bb4b6bb3f841993b70ff4521793a,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.4089418Z",c8c3d0857f67964f,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"18.3966","<250ms",request,"{""FunctionExecutionTimeMs"":""16.8127"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""f7e1460c-e443-4d34-ac3d-5d4b4aa7d4dc"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,1bc2973de5f6b8418d16d8769f13016c,1bc2973de5f6b8418d16d8769f13016c,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.4351076Z",794d475384dedb42,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"23.0131","<250ms",request,"{""FunctionExecutionTimeMs"":""21.2281"",""HostInstanceId"":""9c8fb938-f1d5-4bc9-a87b-3ac6d198f9a7"",""InvocationId"":""afb84a50-bf10-4834-afe8-931eaa379203"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""5552"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,db6dec46f7659e46a2ad5a4d11736bb5,db6dec46f7659e46a2ad5a4d11736bb5,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,31225c05c655ef621f8243a631be163dd8d9a113e0d23989a75e0321f8bc046c,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
"2020-03-05T10:24:14.4563468Z",1321e0d17bf47544,HttpGetCosts,"https://budgetmaster20200203113813.azurewebsites.net/api/Costs/Jim",True,200,"24.2833","<250ms",request,"{""FunctionExecutionTimeMs"":""22.7613"",""HostInstanceId"":""665d12dd-6223-42b4-92c1-be298fbf801f"",""InvocationId"":""4d0dedc4-c61d-4637-84d9-b6389c865c2a"",""TriggerReason"":""This function was programmatically called via the host APIs."",""Category"":""Host.Results"",""FullName"":""HttpGetCosts"",""LogLevel"":""Information"",""ProcessId"":""2116"",""HttpMethod"":""GET"",""HttpPath"":""/api/Costs/Jim""}",HttpGetCosts,c8cd35a235a8fa4db8cb0e83fcbef211,c8cd35a235a8fa4db8cb0e83fcbef211,PC,"0.0.0.0","United Kingdom",budgetmaster20200203113813,ff41eec6d67d2036317feaf6f6d4ad9e855cb86779d65e1a1f824cfdb699d2cc,"1df55956-df76-4338-859e-1a7e3ecc9ad2",BudgetMaster20200203113813
